chrom	chromStart	chromEnd	name	score	strand	counts
5	136324528	136324558	M07808:66:000000000-KDBRJ:1:2111:11976:5132	60	-	1
6	38307346	38307376	M07808:66:000000000-KDBRJ:1:2111:18106:5215	60	+	6
5	76803384	76803414	M07808:66:000000000-KDBRJ:1:2111:22689:5223	60	-	19
6	35505603	35505633	M07808:66:000000000-KDBRJ:1:2111:13196:5242	60	+	8
X	43996857	43996887	M07808:66:000000000-KDBRJ:1:2111:7301:5293	60	+	7
2	191124950	191124980	M07808:66:000000000-KDBRJ:1:2111:24225:5352	60	+	2
13	89948429	89948459	M07808:66:000000000-KDBRJ:1:2111:8790:5428	60	+	19
12	94328614	94328644	M07808:66:000000000-KDBRJ:1:2111:23893:5465	60	+	3
12	94328614	94328644	M07808:66:000000000-KDBRJ:1:2111:23914:5467	60	+	3
2	181593110	181593140	M07808:66:000000000-KDBRJ:1:2111:19944:5476	60	+	17
1	157202983	157203013	M07808:66:000000000-KDBRJ:1:2111:20731:5604	60	+	6
4	106353735	106353765	M07808:66:000000000-KDBRJ:1:2111:25573:5630	60	+	7
12	95010567	95010597	M07808:66:000000000-KDBRJ:1:2111:11752:5642	60	-	17
12	88567936	88567966	M07808:66:000000000-KDBRJ:1:2111:9196:5654	60	-	3
20	18077741	18077771	M07808:66:000000000-KDBRJ:1:2111:21837:5760	60	-	11
17	11389246	11389276	M07808:66:000000000-KDBRJ:1:2111:11175:5769	60	+	6
17	11389246	11389276	M07808:66:000000000-KDBRJ:1:2111:11193:5777	60	+	6
1	167435397	167435422	M07808:66:000000000-KDBRJ:1:2111:10078:5923	60	+	43
12	15910491	15910521	M07808:66:000000000-KDBRJ:1:2111:19576:5928	60	-	69
9	126919659	126919689	M07808:66:000000000-KDBRJ:1:2111:8284:5941	60	-	5
12	15910491	15910521	M07808:66:000000000-KDBRJ:1:2111:19565:5943	60	-	69
18	13754127	13754157	M07808:66:000000000-KDBRJ:1:2111:12303:5981	60	-	1
8	102201086	102201116	M07808:66:000000000-KDBRJ:1:2111:20892:6055	60	+	9
X	18746399	18746429	M07808:66:000000000-KDBRJ:1:2111:24683:6175	60	+	14
1	65153243	65153273	M07808:66:000000000-KDBRJ:1:2111:9665:6236	60	+	8
12	69370568	69370598	M07808:66:000000000-KDBRJ:1:2111:23250:6321	60	-	63
5	122668191	122668221	M07808:66:000000000-KDBRJ:1:2111:11554:6411	60	-	9
9	126919659	126919689	M07808:66:000000000-KDBRJ:1:2111:13602:6477	60	-	5
16	78607283	78607313	M07808:66:000000000-KDBRJ:1:2111:25152:6529	60	-	31
X	138699679	138699709	M07808:66:000000000-KDBRJ:1:2111:19984:6837	60	+	14
1	167435397	167435422	M07808:66:000000000-KDBRJ:1:2111:22389:6853	60	+	43
19	16475211	16475241	M07808:66:000000000-KDBRJ:1:2111:19793:6612	60	-	13
19	16475211	16475241	M07808:66:000000000-KDBRJ:1:2111:19774:6615	60	-	13
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2111:21216:6617	60	-	167
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2111:21896:6635	60	+	255
1	86087041	86087071	M07808:66:000000000-KDBRJ:1:2111:8175:6647	60	+	2
X	150300459	150300489	M07808:66:000000000-KDBRJ:1:2111:6034:6655	60	+	2
15	48014137	48014167	M07808:66:000000000-KDBRJ:1:2111:15493:6666	60	+	5
1	86087041	86087071	M07808:66:000000000-KDBRJ:1:2111:8172:6667	60	+	2
1	29255545	29255575	M07808:66:000000000-KDBRJ:1:2111:25417:6932	60	+	2
8	118696738	118696768	M07808:66:000000000-KDBRJ:1:2111:11148:7001	60	+	5
17	50979724	50979754	M07808:66:000000000-KDBRJ:1:2111:14010:7102	60	-	8
17	50979724	50979754	M07808:66:000000000-KDBRJ:1:2111:14028:7104	60	-	8
14	73674956	73674986	M07808:66:000000000-KDBRJ:1:2111:22302:7177	60	+	12
1	157202983	157203013	M07808:66:000000000-KDBRJ:1:2111:16262:7178	60	+	6
2	159047114	159047144	M07808:66:000000000-KDBRJ:1:2111:22034:7270	60	-	5
2	159047114	159047144	M07808:66:000000000-KDBRJ:1:2111:22017:7271	60	-	5
5	52178923	52178953	M07808:66:000000000-KDBRJ:1:2111:26004:7294	60	+	4
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2111:6721:7366	60	+	255
16	20175757	20175787	M07808:66:000000000-KDBRJ:1:2111:13425:7390	60	+	6
14	105060025	105060055	M07808:66:000000000-KDBRJ:1:2111:26074:7460	60	-	7
1	167431686	167431716	M07808:66:000000000-KDBRJ:1:2111:5341:7536	60	+	18
3	51565197	51565227	M07808:66:000000000-KDBRJ:1:2111:19466:7536	60	-	12
15	74715171	74715201	M07808:66:000000000-KDBRJ:1:2111:9036:7546	60	+	4
2	84440772	84440802	M07808:66:000000000-KDBRJ:1:2111:18787:7555	60	+	12
11	7692432	7692462	M07808:66:000000000-KDBRJ:1:2111:16512:7564	60	-	6
5	88664492	88664522	M07808:66:000000000-KDBRJ:1:2111:9594:7665	60	+	11
12	15910491	15910521	M07808:66:000000000-KDBRJ:1:2111:18670:7682	60	-	69
16	17220015	17220045	M07808:66:000000000-KDBRJ:1:2111:24401:7754	60	-	1
1	168842775	168842805	M07808:66:000000000-KDBRJ:1:2111:7833:7850	60	+	27
1	168842775	168842805	M07808:66:000000000-KDBRJ:1:2111:7853:7854	60	+	27
4	40212995	40213025	M07808:66:000000000-KDBRJ:1:2111:20711:7872	60	-	15
3	151176302	151176332	M07808:66:000000000-KDBRJ:1:2111:15042:7891	60	+	11
9	22235503	22235533	M07808:66:000000000-KDBRJ:1:2111:15994:7895	60	+	4
12	15910495	15910521	M07808:66:000000000-KDBRJ:1:2111:14853:7942	60	-	2
19	42037517	42037547	M07808:66:000000000-KDBRJ:1:2111:4893:7980	60	+	11
2	229896954	229896984	M07808:66:000000000-KDBRJ:1:2111:18600:7990	60	+	6
11	128516982	128517012	M07808:66:000000000-KDBRJ:1:2111:24496:8001	60	+	14
13	81604974	81605002	M07808:66:000000000-KDBRJ:1:2111:26963:8083	60	+	13
14	89598719	89598749	M07808:66:000000000-KDBRJ:1:2111:19766:8130	60	+	8
20	53053729	53053759	M07808:66:000000000-KDBRJ:1:2111:22713:8176	60	+	11
12	92103632	92103662	M07808:66:000000000-KDBRJ:1:2111:7835:8190	60	+	12
12	92103632	92103662	M07808:66:000000000-KDBRJ:1:2111:7852:8207	60	+	12
16	3461577	3461607	M07808:66:000000000-KDBRJ:1:2111:16124:8315	60	+	8
18	54286431	54286461	M07808:66:000000000-KDBRJ:1:2111:27779:8418	60	+	13
18	54286431	54286461	M07808:66:000000000-KDBRJ:1:2111:27803:8419	60	+	13
5	88664492	88664522	M07808:66:000000000-KDBRJ:1:2111:7259:8448	60	+	11
1	15903364	15903394	M07808:66:000000000-KDBRJ:1:2111:26007:8454	60	-	20
11	130291828	130291858	M07808:66:000000000-KDBRJ:1:2111:24513:8492	60	-	29
11	130291828	130291858	M07808:66:000000000-KDBRJ:1:2111:24495:8502	60	-	29
2	194093621	194093651	M07808:66:000000000-KDBRJ:1:2111:23311:8516	60	+	1
5	141587201	141587231	M07808:66:000000000-KDBRJ:1:2111:13132:8624	60	-	15
2	37445214	37445244	M07808:66:000000000-KDBRJ:1:2111:11570:8634	60	+	9
6	73521018	73521048	M07808:66:000000000-KDBRJ:1:2111:22633:8666	60	-	125
3	166261984	166262014	M07808:66:000000000-KDBRJ:1:2111:20706:8712	60	-	6
3	166261984	166262014	M07808:66:000000000-KDBRJ:1:2111:20689:8724	60	-	6
1	228782078	228782108	M07808:66:000000000-KDBRJ:1:2111:26934:8779	60	+	7
8	55868249	55868279	M07808:66:000000000-KDBRJ:1:2111:25163:8809	60	+	5
15	67840047	67840077	M07808:66:000000000-KDBRJ:1:2111:19524:8811	60	-	4
1	244641348	244641378	M07808:66:000000000-KDBRJ:1:2111:23643:8893	60	-	3
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2111:6118:9021	60	+	255
5	42999079	42999108	M07808:66:000000000-KDBRJ:1:2111:18348:9065	60	+	1
8	102201086	102201116	M07808:66:000000000-KDBRJ:1:2111:26795:9066	60	+	9
8	102201086	102201116	M07808:66:000000000-KDBRJ:1:2111:26777:9066	60	+	9
9	24972270	24972300	M07808:66:000000000-KDBRJ:1:2111:12132:9067	60	+	16
9	24972270	24972300	M07808:66:000000000-KDBRJ:1:2111:12117:9080	60	+	16
5	42999078	42999108	M07808:66:000000000-KDBRJ:1:2111:18349:9083	60	+	14
9	24972270	24972300	M07808:66:000000000-KDBRJ:1:2111:12138:9085	60	+	16
2	86789358	86789388	M07808:66:000000000-KDBRJ:1:2111:19922:9121	60	-	167
19	40375757	40375787	M07808:66:000000000-KDBRJ:1:2111:15158:9150	60	+	8
9	91083811	91083841	M07808:66:000000000-KDBRJ:1:2111:20645:9166	60	-	20
X	13058324	13058354	M07808:66:000000000-KDBRJ:1:2111:28312:9246	60	+	2
6	71202870	71202900	M07808:66:000000000-KDBRJ:1:2111:20928:9258	60	+	13
2	225016677	225016707	M07808:66:000000000-KDBRJ:1:2111:23433:9292	60	+	15
2	225016677	225016707	M07808:66:000000000-KDBRJ:1:2111:23412:9299	60	+	15
6	10368208	10368238	M07808:66:000000000-KDBRJ:1:2111:16249:9351	60	-	5
X	55483025	55483055	M07808:66:000000000-KDBRJ:1:2111:7540:9361	60	-	7
14	68784282	68784312	M07808:66:000000000-KDBRJ:1:2111:13287:9361	60	+	4
X	55483025	55483055	M07808:66:000000000-KDBRJ:1:2111:7555:9373	60	-	7
3	63919519	63919549	M07808:66:000000000-KDBRJ:1:2111:20974:9477	60	-	2
14	76261168	76261198	M07808:66:000000000-KDBRJ:1:2111:24752:9504	60	+	9
12	49480293	49480323	M07808:66:000000000-KDBRJ:1:2111:21692:9542	60	-	19
6	73521018	73521048	M07808:66:000000000-KDBRJ:1:2111:27777:9566	60	-	125
8	24952452	24952482	M07808:66:000000000-KDBRJ:1:2111:8260:9567	60	-	2
9	99833256	99833286	M07808:66:000000000-KDBRJ:1:2111:20235:9600	60	-	9
12	72258630	72258660	M07808:66:000000000-KDBRJ:1:2111:18998:9604	60	+	1
4	82939762	82939792	M07808:66:000000000-KDBRJ:1:2111:18523:9619	60	+	9
17	32341131	32341161	M07808:66:000000000-KDBRJ:1:2111:5741:9643	60	+	66
9	28055254	28055284	M07808:66:000000000-KDBRJ:1:2111:15255:9662	60	-	5
9	28055254	28055284	M07808:66:000000000-KDBRJ:1:2111:15272:9670	60	-	5
4	33651011	33651041	M07808:66:000000000-KDBRJ:1:2111:28523:9677	60	+	7
16	78607283	78607313	M07808:66:000000000-KDBRJ:1:2111:15878:9697	60	-	31
4	178541282	178541307	M07808:66:000000000-KDBRJ:1:2111:26824:9734	60	-	2
10	103539822	103539852	M07808:66:000000000-KDBRJ:1:2111:13456:10047	60	-	74
10	103539822	103539852	M07808:66:000000000-KDBRJ:1:2111:13473:10052	60	-	74
3	131792660	131792686	M07808:66:000000000-KDBRJ:1:2111:7305:10060	60	+	11
10	103539822	103539852	M07808:66:000000000-KDBRJ:1:2111:13460:10068	60	-	74
6	73521020	73521048	M07808:66:000000000-KDBRJ:1:2111:28394:10075	60	-	10
5	18741577	18741607	M07808:66:000000000-KDBRJ:1:2111:9031:10157	60	+	27
4	136011902	136011932	M07808:66:000000000-KDBRJ:1:2111:12602:10178	60	-	2
X	74275858	74275888	M07808:66:000000000-KDBRJ:1:2111:17512:10259	60	+	7
11	6678090	6678120	M07808:66:000000000-KDBRJ:1:2111:25621:10262	60	-	9
1	167431686	167431716	M07808:66:000000000-KDBRJ:1:2111:14978:10265	60	+	18
X	74275858	74275888	M07808:66:000000000-KDBRJ:1:2111:17505:10276	60	+	7
1	167431686	167431716	M07808:66:000000000-KDBRJ:1:2111:14978:10284	60	+	18
10	97727015	97727045	M07808:66:000000000-KDBRJ:1:2111:7344:10324	60	-	2
20	33559885	33559915	M07808:66:000000000-KDBRJ:1:2111:26177:10324	60	+	4
2	160095888	160095918	M07808:66:000000000-KDBRJ:1:2111:19236:10354	60	-	17
2	160095888	160095918	M07808:66:000000000-KDBRJ:1:2111:19231:10372	60	-	17
15	62203527	62203555	M07808:66:000000000-KDBRJ:1:2111:8535:10401	60	-	3
6	73521022	73521052	M07808:66:000000000-KDBRJ:1:2111:18025:10404	60	-	48
14	24504789	24504819	M07808:66:000000000-KDBRJ:1:2111:7514:10493	60	+	7
5	88664492	88664522	M07808:66:000000000-KDBRJ:1:2111:6730:10494	60	+	11
2	170837705	170837735	M07808:66:000000000-KDBRJ:1:2111:24702:10648	60	-	22
15	44738941	44738971	M07808:66:000000000-KDBRJ:1:2111:10595:10665	60	-	11
3	184523551	184523581	M07808:66:000000000-KDBRJ:1:2111:24497:10790	60	-	15
3	184523551	184523581	M07808:66:000000000-KDBRJ:1:2111:24477:10793	60	-	15
3	184523551	184523581	M07808:66:000000000-KDBRJ:1:2111:24490:10806	60	-	15
6	138114104	138114129	M07808:66:000000000-KDBRJ:1:2111:12783:10809	60	+	3
6	138114104	138114129	M07808:66:000000000-KDBRJ:1:2111:12806:10810	60	+	3
1	89660897	89660927	M07808:66:000000000-KDBRJ:1:2111:8182:10827	60	-	9
11	81882728	81882758	M07808:66:000000000-KDBRJ:1:2111:14900:10831	60	-	15
13	72645803	72645833	M07808:66:000000000-KDBRJ:1:2111:18484:10833	60	+	28
5	88664492	88664522	M07808:66:000000000-KDBRJ:1:2111:23433:10878	60	+	11
1	168842775	168842805	M07808:66:000000000-KDBRJ:1:2111:21992:10932	60	+	27
3	115166110	115166140	M07808:66:000000000-KDBRJ:1:2111:11713:10936	60	+	6
14	61026769	61026799	M07808:66:000000000-KDBRJ:1:2111:27996:11127	60	-	6
6	32978820	32978850	M07808:66:000000000-KDBRJ:1:2111:15745:11160	60	+	5
10	74448734	74448764	M07808:66:000000000-KDBRJ:1:2111:23955:11240	60	-	3
1	109106736	109106766	M07808:66:000000000-KDBRJ:1:2111:28044:11269	60	+	23
16	27764135	27764165	M07808:66:000000000-KDBRJ:1:2111:27869:11450	60	+	44
6	111763620	111763650	M07808:66:000000000-KDBRJ:1:2111:24856:11510	60	-	3
12	27980918	27980948	M07808:66:000000000-KDBRJ:1:2111:8241:11510	60	+	3
12	27980918	27980948	M07808:66:000000000-KDBRJ:1:2111:8261:11515	60	+	3
20	8740469	8740499	M07808:66:000000000-KDBRJ:1:2111:27397:11609	60	-	13
6	52524609	52524639	M07808:66:000000000-KDBRJ:1:2111:25673:11019	60	+	27
17	39563873	39563903	M07808:66:000000000-KDBRJ:1:2111:27095:11067	60	-	14
13	75292463	75292493	M07808:66:000000000-KDBRJ:1:2111:25096:11619	60	-	7
20	8740469	8740499	M07808:66:000000000-KDBRJ:1:2111:27411:11622	60	-	13
17	48048789	48048819	M07808:66:000000000-KDBRJ:1:2111:23433:11627	60	+	20
5	85447862	85447892	M07808:66:000000000-KDBRJ:1:2111:21358:11653	60	-	34
1	167434022	167434052	M07808:66:000000000-KDBRJ:1:2111:6608:11861	60	-	70
19	22972935	22972965	M07808:66:000000000-KDBRJ:1:2111:19743:11883	60	-	6
1	236069061	236069091	M07808:66:000000000-KDBRJ:1:2111:24604:11944	60	-	14
18	40461628	40461658	M07808:66:000000000-KDBRJ:1:2111:4008:11955	60	+	2
2	131715670	131715700	M07808:66:000000000-KDBRJ:1:2111:3516:11991	60	+	3
1	241513242	241513272	M07808:66:000000000-KDBRJ:1:2111:5236:12043	60	+	12
2	68746364	68746394	M07808:66:000000000-KDBRJ:1:2111:25328:12065	60	+	37
15	38052588	38052618	M07808:66:000000000-KDBRJ:1:2111:28145:12077	60	-	8
16	72386498	72386528	M07808:66:000000000-KDBRJ:1:2111:25355:12171	60	+	3
11	123438789	123438819	M07808:66:000000000-KDBRJ:1:2111:24771:12320	60	+	1
20	5570606	5570636	M07808:66:000000000-KDBRJ:1:2111:8322:12412	60	-	8
22	27247412	27247439	M07808:66:000000000-KDBRJ:1:2111:26331:12474	60	+	7
15	44738941	44738971	M07808:66:000000000-KDBRJ:1:2111:7231:12489	60	-	11
10	117821532	117821562	M07808:66:000000000-KDBRJ:1:2111:19150:12492	60	+	5
16	67956802	67956830	M07808:66:000000000-KDBRJ:1:2111:8902:12540	60	-	1
2	39553079	39553109	M07808:66:000000000-KDBRJ:1:2111:12551:12613	60	+	17
11	105788866	105788896	M07808:66:000000000-KDBRJ:1:2111:13419:12769	60	-	5
1	223847857	223847887	M07808:66:000000000-KDBRJ:1:2111:23430:12814	60	-	1
3	189983352	189983382	M07808:66:000000000-KDBRJ:1:2111:12173:12947	60	-	15
3	189983352	189983382	M07808:66:000000000-KDBRJ:1:2111:12192:12950	60	-	15
13	75922767	75922797	M07808:66:000000000-KDBRJ:1:2111:8241:13033	60	-	14
13	75922767	75922797	M07808:66:000000000-KDBRJ:1:2111:8235:13051	60	-	14
12	56197200	56197230	M07808:66:000000000-KDBRJ:1:2111:25639:13055	60	-	9
6	73521018	73521048	M07808:66:000000000-KDBRJ:1:2111:6951:13474	60	-	125
15	83911698	83911728	M07808:66:000000000-KDBRJ:1:2111:8966:13475	60	-	4
4	122311132	122311162	M07808:66:000000000-KDBRJ:1:2111:6111:13529	60	-	12
11	118246085	118246115	M07808:66:000000000-KDBRJ:1:2111:5562:13709	60	-	18
7	150728895	150728925	M07808:66:000000000-KDBRJ:1:2111:5578:13741	60	+	9
7	150728895	150728925	M07808:66:000000000-KDBRJ:1:2111:5594:13751	60	+	9
Y	14502002	14502032	M07808:66:000000000-KDBRJ:1:2111:8794:13760	60	+	21
6	31147625	31147655	M07808:66:000000000-KDBRJ:1:2111:3876:13761	60	-	5
6	31147625	31147655	M07808:66:000000000-KDBRJ:1:2111:3894:13761	60	-	5
5	88664492	88664522	M07808:66:000000000-KDBRJ:1:2111:22264:13843	60	+	11
7	148182485	148182515	M07808:66:000000000-KDBRJ:1:2111:28338:13936	60	+	4
17	36150500	36150530	M07808:66:000000000-KDBRJ:1:2111:11436:14053	60	-	5
9	34110328	34110358	M07808:66:000000000-KDBRJ:1:2111:14306:14167	60	-	1
13	86878278	86878305	M07808:66:000000000-KDBRJ:1:2111:18553:14181	60	-	1
2	170837705	170837735	M07808:66:000000000-KDBRJ:1:2111:14294:14318	60	-	22
1	167435397	167435422	M07808:66:000000000-KDBRJ:1:2111:6948:14379	60	+	43
10	35200902	35200932	M07808:66:000000000-KDBRJ:1:2111:27984:14401	60	-	11
2	49203347	49203377	M07808:66:000000000-KDBRJ:1:2111:7966:14411	60	+	3
1	15903364	15903394	M07808:66:000000000-KDBRJ:1:2111:5676:14434	60	-	20
18	67172863	67172893	M07808:66:000000000-KDBRJ:1:2111:25641:14442	60	-	7
1	15903364	15903394	M07808:66:000000000-KDBRJ:1:2111:5689:14446	60	-	20
1	15903364	15903394	M07808:66:000000000-KDBRJ:1:2111:5671:14452	60	-	20
13	21839764	21839794	M07808:66:000000000-KDBRJ:1:2111:11273:14684	60	-	4
20	5570606	5570636	M07808:66:000000000-KDBRJ:1:2111:25807:14934	60	-	8
20	5570606	5570636	M07808:66:000000000-KDBRJ:1:2111:25795:14952	60	-	8
15	95210465	95210495	M07808:66:000000000-KDBRJ:1:2111:8077:14980	60	+	12
6	470121	470151	M07808:66:000000000-KDBRJ:1:2111:28268:15161	60	+	6
2	42722235	42722265	M07808:66:000000000-KDBRJ:1:2111:25810:15164	60	+	29
2	42722235	42722265	M07808:66:000000000-KDBRJ:1:2111:25829:15171	60	+	29
12	11868657	11868687	M07808:66:000000000-KDBRJ:1:2111:27914:15190	60	+	7
12	11868657	11868687	M07808:66:000000000-KDBRJ:1:2111:27941:15201	60	+	7
15	100745605	100745635	M07808:66:000000000-KDBRJ:1:2111:12360:15253	60	+	11
15	100745605	100745635	M07808:66:000000000-KDBRJ:1:2111:12378:15260	60	+	11
20	35135195	35135225	M07808:66:000000000-KDBRJ:1:2111:4862:15294	60	-	26
13	75982341	75982371	M07808:66:000000000-KDBRJ:1:2111:26163:15322	60	+	11
12	64483022	64483052	M07808:66:000000000-KDBRJ:1:2111:25404:15339	60	+	22
11	108704307	108704337	M07808:66:000000000-KDBRJ:1:2111:20575:15556	60	+	4
11	108704307	108704337	M07808:66:000000000-KDBRJ:1:2111:20578:15574	60	+	4
1	147495727	147495757	M07808:66:000000000-KDBRJ:1:2111:18392:15663	60	-	41
12	94328614	94328644	M07808:66:000000000-KDBRJ:1:2111:29438:15392	60	+	3
2	86789406	86789436	M07808:66:000000000-KDBRJ:1:2111:5101:15399	60	+	255
1	23956489	23956519	M07808:66:000000000-KDBRJ:1:2111:5366:15718	60	-	5
15	44738941	44738971	M07808:66:000000000-KDBRJ:1:2111:21951:15832	60	-	11
5	75682232	75682262	M07808:66:000000000-KDBRJ:1:2111:7105:16098	60	-	1
8	115804489	115804517	M07808:66:000000000-KDBRJ:1:2111:2582:16230	60	+	3
1	147495730	147495757	M07808:66:000000000-KDBRJ:1:2111:23435:16265	60	-	2
1	147495730	147495757	M07808:66:000000000-KDBRJ:1:2111:23419:16273	60	-	2
1	12717458	12717488	M07808:66:000000000-KDBRJ:1:2111:24216:16304	60	+	8
6	52524609	52524639	M07808:66:000000000-KDBRJ:1:2111:23650:16369	60	+	27
6	52524609	52524639	M07808:66:000000000-KDBRJ:1:2111:23638:16383	60	+	27
3	55298715	55298745	M07808:66:000000000-KDBRJ:1:2111:20303:16554	60	-	15
3	55298715	55298745	M07808:66:000000000-KDBRJ:1:2111:20294:16571	60	-	15
15	75958688	75958718	M07808:66:000000000-KDBRJ:1:2111:3447:16678	60	-	1
3	109962570	109962600	M07808:66:000000000-KDBRJ:1:2111:17330:16736	60	-	3
2	71786217	71786247	M07808:66:000000000-KDBRJ:1:2111:25889:16810	60	-	9
2	71786217	71786247	M07808:66:000000000-KDBRJ:1:2111:25892:16835	60	-	9
15	34637305	34637335	M07808:66:000000000-KDBRJ:1:2111:2997:16865	60	+	1
10	8859434	8859464	M07808:66:000000000-KDBRJ:1:2111:25467:16927	60	+	12
20	7247255	7247285	M07808:66:000000000-KDBRJ:1:2111:26062:17060	60	+	13
7	21428858	21428888	M07808:66:000000000-KDBRJ:1:2111:23602:17098	60	+	34
4	120379293	120379323	M07808:66:000000000-KDBRJ:1:2111:26405:17136	60	-	15
4	120379293	120379323	M07808:66:000000000-KDBRJ:1:2111:26422:17141	60	-	15
10	102634012	102634042	M07808:66:000000000-KDBRJ:1:2111:24099:17200	60	-	42
5	69339968	69339998	M07808:66:000000000-KDBRJ:1:2111:26000:17239	60	-	5
1	187876949	187876979	M07808:66:000000000-KDBRJ:1:2111:6463:17320	60	+	13
1	187876949	187876979	M07808:66:000000000-KDBRJ:1:2111:6452:17335	60	+	13
9	133361580	133361610	M07808:66:000000000-KDBRJ:1:2111:27837:17410	60	-	14
2	63895900	63895930	M07808:66:000000000-KDBRJ:1:2111:27448:17563	60	-	6
5	128096924	128096954	M07808:66:000000000-KDBRJ:1:2111:4086:17681	60	+	19
5	128096924	128096954	M07808:66:000000000-KDBRJ:1:2111:4066:17687	60	+	19
5	128096924	128096954	M07808:66:000000000-KDBRJ:1:2111:4083:17702	60	+	19
5	115828311	115828341	M07808:66:000000000-KDBRJ:1:2111:5861:17832	60	-	5
4	99854802	99854832	M07808:66:000000000-KDBRJ:1:2111:4913:18005	60	-	2
3	95689385	95689415	M07808:66:000000000-KDBRJ:1:2111:27389:18028	60	-	3
14	20496906	20496936	M07808:66:000000000-KDBRJ:1:2111:20018:18097	60	+	5
7	23215996	23216026	M07808:66:000000000-KDBRJ:1:2111:28474:18216	60	-	6
2	26037782	26037812	M07808:66:000000000-KDBRJ:1:2111:5159:18373	60	+	26
13	32405525	32405555	M07808:66:000000000-KDBRJ:1:2111:4983:18586	60	-	13
13	32405525	32405555	M07808:66:000000000-KDBRJ:1:2111:5000:18591	60	-	13
5	18741577	18741607	M07808:66:000000000-KDBRJ:1:2111:16800:18691	60	+	27
14	24542089	24542119	M07808:66:000000000-KDBRJ:1:2111:28164:18757	60	-	8
11	114099324	114099350	M07808:66:000000000-KDBRJ:1:2111:12922:18792	60	+	16
2	86789363	86789393	M07808:66:000000000-KDBRJ:1:2111:14504:18806	60	-	5
8	73325085	73325115	M07808:66:000000000-KDBRJ:1:2111:24241:18906	60	-	2
9	91083811	91083841	M07808:66:000000000-KDBRJ:1:2111:7307:19112	60	-	20
17	2592167	2592197	M07808:66:000000000-KDBRJ:1:2111:10250:19122	60	+	11
9	91083811	91083841	M07808:66:000000000-KDBRJ:1:2111:7323:19129	60	-	20
17	20235306	20235336	M07808:66:000000000-KDBRJ:1:2111:7574:19228	60	-	7
17	20235306	20235336	M07808:66:000000000-KDBRJ:1:2111:7558:19238	60	-	7
8	30666992	30667022	M07808:66:000000000-KDBRJ:1:2111:8188:19292	60	+	2
3	184523551	184523581	M07808:66:000000000-KDBRJ:1:2111:10076:19527	60	-	15
19	46680633	46680663	M07808:66:000000000-KDBRJ:1:2111:13089:19563	60	-	5
3	52194948	52194978	M07808:66:000000000-KDBRJ:1:2111:23836:19629	60	+	16
15	38669334	38669364	M07808:66:000000000-KDBRJ:1:2111:4246:19630	60	+	1
4	16340819	16340849	M07808:66:000000000-KDBRJ:1:2111:8576:19635	60	-	5
17	19649647	19649674	M07808:66:000000000-KDBRJ:1:2111:26564:19705	60	-	2
15	67840080	67840110	M07808:66:000000000-KDBRJ:1:2111:11695:19749	60	+	10
3	113665034	113665064	M07808:66:000000000-KDBRJ:1:2111:14273:19840	60	-	40
11	39428758	39428788	M07808:66:000000000-KDBRJ:1:2111:12543:19864	60	+	14
11	39428758	39428788	M07808:66:000000000-KDBRJ:1:2111:12537:19881	60	+	14
12	69086379	69086409	M07808:66:000000000-KDBRJ:1:2111:22007:19886	60	+	9
6	34972342	34972372	M07808:66:000000000-KDBRJ:1:2111:24739:19899	60	+	7
6	169442411	169442441	M07808:66:000000000-KDBRJ:1:2111:17756:19920	60	-	6
1	60021346	60021376	M07808:66:000000000-KDBRJ:1:2111:26990:19954	60	-	12
2	86789706	86789736	M07808:66:000000000-KDBRJ:1:2111:26515:20046	60	-	11
13	100321789	100321819	M07808:66:000000000-KDBRJ:1:2111:27578:20162	60	-	5
14	102387392	102387422	M07808:66:000000000-KDBRJ:1:2111:6615:20184	60	+	7
1	67288761	67288791	M07808:66:000000000-KDBRJ:1:2111:15226:20192	60	-	3
3	125271364	125271394	M07808:66:000000000-KDBRJ:1:2111:25087:20342	60	-	5
10	62269442	62269472	M07808:66:000000000-KDBRJ:1:2111:23139:20345	60	-	6
10	62269442	62269472	M07808:66:000000000-KDBRJ:1:2111:23121:20346	60	-	6
2	68746364	68746394	M07808:66:000000000-KDBRJ:1:2111:7286:20355	60	+	37
10	62269442	62269472	M07808:66:000000000-KDBRJ:1:2111:23148:20365	60	-	6
4	181192546	181192576	M07808:66:000000000-KDBRJ:1:2111:10013:20408	60	+	5
4	116250606	116250636	M07808:66:000000000-KDBRJ:1:2111:11878:20440	60	+	4
19	42037517	42037547	M07808:66:000000000-KDBRJ:1:2111:5207:20485	60	+	11
7	128976149	128976179	M07808:66:000000000-KDBRJ:1:2111:13114:20516	60	-	5
2	23445735	23445765	M07808:66:000000000-KDBRJ:1:2111:13886:20516	60	-	14
4	142402961	142402991	M07808:66:000000000-KDBRJ:1:2111:19422:20580	60	+	4
3	51565197	51565227	M07808:66:000000000-KDBRJ:1:2111:27885:20587	60	-	12
7	99134499	99134529	M07808:66:000000000-KDBRJ:1:2111:13216:20634	60	-	6
6	33489638	33489668	M07808:66:000000000-KDBRJ:1:2111:8646:20634	60	-	7
6	33489638	33489668	M07808:66:000000000-KDBRJ:1:2111:8659:20647	60	-	7
